onehot__TypeofContact_Company Invited,onehot__TypeofContact_Self Enquiry,onehot__Occupation_Free Lancer,onehot__Occupation_Large Business,onehot__Occupation_Salaried,onehot__Occupation_Small Business,onehot__Gender_Fe Male,onehot__Gender_Female,onehot__Gender_Male,onehot__MaritalStatus_Divorced,onehot__MaritalStatus_Married,onehot__MaritalStatus_Single,onehot__MaritalStatus_Unmarried,onehot__Designation_AVP,onehot__Designation_Executive,onehot__Designation_Manager,onehot__Designation_Senior Manager,onehot__Designation_VP,onehot__ProductPitched_Basic,onehot__ProductPitched_Deluxe,onehot__ProductPitched_King,onehot__ProductPitched_Standard,onehot__ProductPitched_Super Deluxe,remainder__Unnamed: 0,remainder__Age,remainder__CityTier,remainder__DurationOfPitch,remainder__NumberOfPersonVisiting,remainder__NumberOfFollowups,remainder__PreferredPropertyStar,remainder__NumberOfTrips,remainder__Passport,remainder__PitchSatisfactionScore,remainder__OwnCar,remainder__NumberOfChildrenVisiting,remainder__MonthlyIncome
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3523.0,40.0,1.0,13.0,3.0,4.0,4.0,6.0,0.0,3.0,0.0,2.0,27054.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3076.0,43.0,1.0,9.0,3.0,4.0,3.0,7.0,1.0,2.0,0.0,2.0,21193.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3303.0,30.0,1.0,22.0,4.0,6.0,3.0,2.0,1.0,5.0,1.0,1.0,20846.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,47.0,1.0,8.0,2.0,3.0,3.0,4.0,0.0,5.0,1.0,0.0,32169.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3051.0,50.0,3.0,18.0,3.0,4.0,3.0,3.0,0.0,4.0,0.0,2.0,26332.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3394.0,32.0,3.0,9.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,28530.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2943.0,34.0,3.0,15.0,3.0,4.0,3.0,2.0,0.0,2.0,1.0,2.0,25782.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3045.0,41.0,1.0,23.0,3.0,5.0,3.0,8.0,0.0,5.0,1.0,2.0,23772.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1338.0,30.0,3.0,15.0,2.0,3.0,3.0,2.0,0.0,5.0,0.0,0.0,16081.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4859.0,51.0,3.0,19.0,3.0,4.0,3.0,5.0,1.0,3.0,1.0,2.0,35558.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1369.0,28.0,3.0,19.0,2.0,3.0,3.0,4.0,1.0,5.0,1.0,1.0,24854.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3941.0,43.0,3.0,15.0,3.0,4.0,4.0,2.0,0.0,3.0,1.0,1.0,25503.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4722.0,30.0,1.0,35.0,4.0,4.0,3.0,6.0,0.0,5.0,1.0,1.0,21192.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3044.0,33.0,1.0,11.0,4.0,5.0,3.0,3.0,0.0,4.0,1.0,1.0,24840.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4538.0,54.0,3.0,14.0,4.0,5.0,3.0,2.0,1.0,1.0,0.0,2.0,29612.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2111.0,32.0,3.0,11.0,2.0,3.0,4.0,2.0,0.0,3.0,1.0,1.0,21524.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3895.0,39.0,3.0,17.0,4.0,4.0,3.0,3.0,0.0,4.0,0.0,3.0,24021.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4856.0,37.0,3.0,17.0,3.0,5.0,5.0,2.0,0.0,5.0,0.0,1.0,25772.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2789.0,24.0,1.0,33.0,3.0,4.0,3.0,3.0,0.0,2.0,1.0,2.0,21582.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3264.0,36.0,3.0,18.0,3.0,4.0,3.0,3.0,0.0,5.0,0.0,1.0,23646.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1199.0,36.0,1.0,32.0,3.0,3.0,3.0,7.0,0.0,3.0,1.0,0.0,20347.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,33.0,3.0,6.0,2.0,2.0,5.0,3.0,0.0,3.0,1.0,0.0,20376.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2891.0,36.0,3.0,7.0,3.0,4.0,3.0,2.0,0.0,3.0,1.0,1.0,23395.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1695.0,59.0,1.0,9.0,3.0,4.0,3.0,4.0,0.0,3.0,0.0,0.0,17177.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3905.0,51.0,3.0,35.0,3.0,5.0,5.0,6.0,1.0,5.0,0.0,1.0,29532.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2507.0,60.0,3.0,32.0,3.0,4.0,5.0,2.0,0.0,3.0,1.0,1.0,26315.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2857.0,43.0,1.0,35.0,3.0,5.0,3.0,2.0,0.0,3.0,0.0,1.0,23201.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2839.0,44.0,1.0,28.0,4.0,4.0,3.0,2.0,0.0,4.0,0.0,3.0,20936.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3194.0,45.0,3.0,35.0,3.0,2.0,3.0,5.0,1.0,2.0,1.0,2.0,31998.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2848.0,29.0,1.0,24.0,4.0,4.0,5.0,3.0,0.0,2.0,0.0,1.0,23236.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4393.0,25.0,1.0,14.0,3.0,4.0,3.0,3.0,1.0,4.0,0.0,1.0,21564.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3168.0,25.0,1.0,24.0,3.0,5.0,3.0,3.0,0.0,3.0,1.0,2.0,23055.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2054.0,42.0,1.0,14.0,3.0,3.0,3.0,2.0,0.0,5.0,1.0,1.0,33430.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1266.0,41.0,1.0,15.0,3.0,3.0,5.0,2.0,0.0,5.0,1.0,1.0,17289.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4857.0,47.0,3.0,22.0,3.0,6.0,3.0,8.0,1.0,1.0,0.0,2.0,22101.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1043.0,53.0,1.0,8.0,2.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,31598.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1767.0,35.0,3.0,22.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,23020.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,379.0,55.0,1.0,8.0,3.0,3.0,3.0,3.0,1.0,5.0,0.0,1.0,31659.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3925.0,30.0,1.0,22.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,22871.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,410.0,30.0,1.0,8.0,2.0,5.0,3.0,3.0,0.0,2.0,0.0,1.0,21091.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1321.0,47.0,1.0,15.0,3.0,3.0,3.0,5.0,0.0,3.0,1.0,0.0,17105.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,859.0,29.0,1.0,21.0,3.0,5.0,3.0,1.0,1.0,5.0,1.0,0.0,17168.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,668.0,28.0,1.0,15.0,3.0,3.0,3.0,6.0,0.0,3.0,1.0,1.0,17377.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2382.0,26.0,1.0,13.0,2.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,17875.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1540.0,59.0,3.0,6.0,2.0,4.0,3.0,1.0,0.0,5.0,1.0,0.0,20473.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2273.0,34.0,1.0,9.0,2.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,17979.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3204.0,54.0,3.0,9.0,3.0,5.0,4.0,4.0,0.0,2.0,0.0,2.0,26203.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1963.0,44.0,2.0,6.0,2.0,4.0,3.0,5.0,0.0,5.0,1.0,1.0,20985.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3335.0,45.0,1.0,9.0,4.0,2.0,3.0,3.0,0.0,4.0,1.0,1.0,20689.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2653.0,47.0,1.0,7.0,4.0,4.0,5.0,2.0,0.0,2.0,0.0,1.0,28074.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4776.0,45.0,1.0,24.0,4.0,6.0,3.0,4.0,0.0,4.0,1.0,2.0,20968.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3826.0,32.0,1.0,10.0,3.0,4.0,5.0,3.0,1.0,1.0,0.0,1.0,21743.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3754.0,59.0,1.0,22.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,34465.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1657.0,55.0,1.0,20.0,3.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,33722.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4629.0,34.0,1.0,7.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,24166.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3842.0,34.0,1.0,14.0,3.0,4.0,3.0,3.0,0.0,5.0,1.0,2.0,24646.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2066.0,35.0,1.0,6.0,2.0,1.0,3.0,4.0,0.0,3.0,1.0,1.0,17506.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2377.0,44.0,1.0,29.0,3.0,3.0,5.0,1.0,0.0,3.0,0.0,2.0,33213.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4739.0,30.0,1.0,15.0,4.0,5.0,3.0,3.0,1.0,3.0,1.0,2.0,23734.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1451.0,38.0,3.0,16.0,3.0,3.0,3.0,2.0,0.0,4.0,0.0,2.0,20343.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3838.0,33.0,1.0,12.0,3.0,5.0,3.0,2.0,0.0,1.0,0.0,2.0,28357.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1005.0,29.0,2.0,23.0,2.0,4.0,5.0,2.0,0.0,3.0,0.0,0.0,22988.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1925.0,33.0,1.0,6.0,3.0,1.0,3.0,5.0,0.0,1.0,1.0,0.0,31184.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,891.0,44.0,1.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,17011.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3069.0,46.0,3.0,16.0,4.0,4.0,5.0,6.0,1.0,2.0,1.0,1.0,29439.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2385.0,21.0,3.0,24.0,3.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,17625.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3232.0,29.0,1.0,17.0,3.0,4.0,3.0,5.0,0.0,4.0,1.0,2.0,22338.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2349.0,60.0,3.0,13.0,2.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,20220.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016.0,29.0,3.0,16.0,3.0,3.0,3.0,2.0,0.0,4.0,1.0,0.0,17642.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,747.0,38.0,3.0,9.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,21861.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,35.0,3.0,24.0,3.0,3.0,5.0,2.0,0.0,4.0,1.0,0.0,24069.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4755.0,25.0,1.0,31.0,3.0,4.0,4.0,2.0,0.0,5.0,0.0,2.0,22275.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3352.0,34.0,3.0,17.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,27058.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4440.0,40.0,1.0,9.0,4.0,5.0,3.0,3.0,0.0,1.0,1.0,2.0,23231.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,35.0,1.0,17.0,3.0,4.0,5.0,3.0,1.0,5.0,1.0,1.0,24884.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,753.0,39.0,1.0,28.0,2.0,3.0,5.0,2.0,1.0,5.0,1.0,0.0,25880.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1548.0,37.0,1.0,13.0,1.0,3.0,3.0,5.0,0.0,1.0,0.0,0.0,28664.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1613.0,30.0,1.0,24.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,17632.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3554.0,36.0,1.0,9.0,4.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,20752.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3439.0,44.0,1.0,13.0,4.0,5.0,3.0,3.0,1.0,4.0,1.0,2.0,22759.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,610.0,27.0,1.0,11.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0,0.0,27808.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4864.0,32.0,2.0,29.0,3.0,6.0,3.0,3.0,0.0,1.0,0.0,2.0,28530.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,501.0,30.0,1.0,9.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,17083.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,307.0,38.0,1.0,31.0,2.0,4.0,4.0,4.0,0.0,3.0,1.0,0.0,27061.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3001.0,36.0,1.0,9.0,4.0,4.0,5.0,4.0,0.0,4.0,0.0,1.0,23771.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4038.0,32.0,3.0,13.0,4.0,6.0,3.0,6.0,1.0,3.0,0.0,3.0,24850.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1560.0,40.0,1.0,6.0,3.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,28503.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1733.0,46.0,3.0,8.0,3.0,5.0,4.0,4.0,1.0,5.0,1.0,0.0,31872.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,852.0,29.0,1.0,12.0,2.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,18131.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3010.0,48.0,3.0,34.0,4.0,2.0,3.0,6.0,1.0,4.0,1.0,3.0,25075.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1970.0,32.0,1.0,15.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,2.0,21322.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4887.0,36.0,1.0,14.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,24041.0
