onehot__TypeofContact_Company Invited,onehot__TypeofContact_Self Enquiry,onehot__Occupation_Free Lancer,onehot__Occupation_Large Business,onehot__Occupation_Salaried,onehot__Occupation_Small Business,onehot__Gender_Fe Male,onehot__Gender_Female,onehot__Gender_Male,onehot__MaritalStatus_Divorced,onehot__MaritalStatus_Married,onehot__MaritalStatus_Single,onehot__MaritalStatus_Unmarried,onehot__Designation_AVP,onehot__Designation_Executive,onehot__Designation_Manager,onehot__Designation_Senior Manager,onehot__Designation_VP,onehot__ProductPitched_Basic,onehot__ProductPitched_Deluxe,onehot__ProductPitched_King,onehot__ProductPitched_Standard,onehot__ProductPitched_Super Deluxe,remainder__Unnamed: 0,remainder__Age,remainder__CityTier,remainder__DurationOfPitch,remainder__NumberOfPersonVisiting,remainder__NumberOfFollowups,remainder__PreferredPropertyStar,remainder__NumberOfTrips,remainder__Passport,remainder__PitchSatisfactionScore,remainder__OwnCar,remainder__NumberOfChildrenVisiting,remainder__MonthlyIncome
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4428.0,34.0,1.0,10.0,4.0,4.0,5.0,3.0,1.0,5.0,1.0,1.0,22026.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1765.0,42.0,3.0,32.0,3.0,3.0,4.0,6.0,0.0,3.0,1.0,1.0,28525.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4077.0,58.0,1.0,31.0,3.0,2.0,3.0,5.0,1.0,4.0,1.0,1.0,28117.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3191.0,39.0,3.0,10.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,25539.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2039.0,36.0,3.0,14.0,3.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,22587.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024.0,27.0,1.0,13.0,2.0,4.0,5.0,1.0,0.0,3.0,1.0,0.0,21811.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,979.0,34.0,1.0,35.0,2.0,3.0,3.0,5.0,0.0,3.0,0.0,0.0,20429.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2838.0,32.0,1.0,14.0,3.0,4.0,5.0,3.0,0.0,2.0,1.0,1.0,22984.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2379.0,19.0,3.0,11.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,0.0,17994.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1387.0,29.0,1.0,6.0,2.0,3.0,5.0,1.0,0.0,3.0,1.0,0.0,20373.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3867.0,23.0,1.0,7.0,4.0,4.0,3.0,2.0,0.0,3.0,0.0,3.0,22053.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1689.0,54.0,3.0,9.0,2.0,3.0,5.0,3.0,0.0,4.0,1.0,0.0,20940.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1854.0,36.0,3.0,8.0,3.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,22596.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1028.0,41.0,1.0,11.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,17127.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3138.0,34.0,1.0,7.0,3.0,5.0,3.0,2.0,0.0,4.0,0.0,1.0,25627.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4674.0,54.0,3.0,9.0,3.0,5.0,4.0,4.0,0.0,1.0,1.0,1.0,26203.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2654.0,33.0,3.0,11.0,3.0,6.0,3.0,3.0,0.0,2.0,1.0,2.0,29078.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4698.0,39.0,1.0,24.0,4.0,5.0,3.0,2.0,0.0,1.0,1.0,3.0,27501.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4841.0,37.0,2.0,16.0,3.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,24088.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2797.0,38.0,1.0,13.0,3.0,3.0,5.0,6.0,1.0,3.0,1.0,2.0,24652.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1235.0,46.0,3.0,8.0,3.0,3.0,3.0,5.0,1.0,3.0,0.0,2.0,25368.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,497.0,44.0,1.0,9.0,2.0,3.0,3.0,5.0,1.0,2.0,1.0,0.0,34513.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4803.0,28.0,1.0,21.0,3.0,4.0,5.0,3.0,1.0,4.0,1.0,1.0,20913.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,890.0,54.0,1.0,6.0,2.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,25502.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,538.0,41.0,2.0,6.0,2.0,4.0,3.0,2.0,0.0,2.0,1.0,1.0,34189.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,359.0,36.0,3.0,9.0,2.0,4.0,3.0,5.0,0.0,2.0,0.0,1.0,24699.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4651.0,42.0,1.0,14.0,3.0,4.0,3.0,8.0,0.0,3.0,1.0,2.0,23681.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,179.0,38.0,1.0,15.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,17288.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3461.0,28.0,1.0,18.0,4.0,4.0,5.0,2.0,0.0,5.0,1.0,3.0,20777.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2572.0,23.0,1.0,9.0,4.0,4.0,3.0,2.0,0.0,5.0,1.0,3.0,21201.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3806.0,46.0,1.0,7.0,3.0,4.0,3.0,6.0,0.0,1.0,1.0,2.0,24077.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1487.0,22.0,1.0,22.0,3.0,1.0,3.0,2.0,1.0,3.0,0.0,2.0,17935.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2589.0,31.0,1.0,12.0,3.0,4.0,5.0,7.0,0.0,5.0,1.0,2.0,21882.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3830.0,27.0,1.0,7.0,4.0,4.0,5.0,2.0,0.0,5.0,1.0,3.0,21545.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,421.0,29.0,1.0,31.0,3.0,4.0,4.0,6.0,0.0,3.0,0.0,2.0,17546.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3100.0,33.0,1.0,32.0,3.0,4.0,3.0,3.0,1.0,5.0,1.0,1.0,21473.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,326.0,39.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,5.0,1.0,1.0,34272.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3006.0,34.0,1.0,7.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,21364.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3892.0,42.0,3.0,10.0,3.0,5.0,4.0,4.0,0.0,3.0,0.0,2.0,27616.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2254.0,38.0,1.0,23.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,23823.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,335.0,40.0,3.0,6.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,0.0,22457.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,879.0,60.0,3.0,13.0,2.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,20220.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,947.0,52.0,3.0,11.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,23446.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,41.0,3.0,8.0,2.0,3.0,4.0,2.0,0.0,3.0,1.0,0.0,31015.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4625.0,30.0,1.0,17.0,4.0,5.0,5.0,8.0,1.0,5.0,1.0,1.0,21082.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,594.0,29.0,1.0,29.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,17700.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2571.0,20.0,3.0,29.0,3.0,4.0,3.0,3.0,1.0,2.0,0.0,2.0,20353.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4221.0,39.0,1.0,32.0,3.0,5.0,4.0,5.0,0.0,3.0,0.0,2.0,30739.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3493.0,31.0,3.0,23.0,4.0,4.0,3.0,2.0,0.0,3.0,0.0,3.0,23979.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1038.0,48.0,3.0,13.0,3.0,3.0,5.0,5.0,0.0,4.0,1.0,1.0,20486.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2444.0,42.0,3.0,7.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,24671.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4191.0,39.0,3.0,14.0,3.0,2.0,5.0,3.0,1.0,3.0,1.0,2.0,24283.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4847.0,29.0,1.0,8.0,4.0,5.0,5.0,8.0,0.0,3.0,1.0,2.0,20758.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2296.0,38.0,2.0,6.0,2.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,17844.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3634.0,33.0,1.0,9.0,3.0,4.0,4.0,2.0,0.0,4.0,0.0,2.0,24148.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,306.0,32.0,3.0,13.0,3.0,4.0,3.0,2.0,0.0,3.0,1.0,2.0,20484.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3048.0,43.0,1.0,36.0,4.0,4.0,4.0,3.0,0.0,3.0,1.0,2.0,23112.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,681.0,38.0,1.0,6.0,3.0,3.0,5.0,2.0,0.0,4.0,1.0,2.0,28582.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,934.0,25.0,1.0,6.0,2.0,3.0,4.0,2.0,0.0,3.0,1.0,0.0,17096.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,381.0,30.0,3.0,8.0,3.0,3.0,4.0,2.0,0.0,3.0,1.0,2.0,17476.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1447.0,36.0,3.0,21.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,20406.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1837.0,50.0,1.0,16.0,3.0,4.0,3.0,7.0,0.0,5.0,1.0,1.0,25496.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4766.0,30.0,1.0,13.0,3.0,4.0,3.0,3.0,0.0,3.0,0.0,2.0,21809.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,22.0,1.0,22.0,3.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,17935.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4345.0,55.0,1.0,6.0,3.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,22458.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3539.0,34.0,1.0,35.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,23885.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4002.0,31.0,1.0,9.0,5.0,5.0,3.0,3.0,0.0,4.0,1.0,2.0,22830.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,453.0,26.0,2.0,23.0,2.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,17741.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,226.0,37.0,3.0,10.0,2.0,3.0,3.0,5.0,0.0,4.0,1.0,0.0,17177.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1525.0,33.0,1.0,6.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,28458.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3161.0,28.0,1.0,23.0,3.0,4.0,4.0,2.0,0.0,2.0,1.0,1.0,21489.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1436.0,21.0,3.0,11.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,0.0,17380.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4768.0,46.0,1.0,14.0,3.0,4.0,3.0,6.0,1.0,3.0,0.0,2.0,23155.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1509.0,33.0,3.0,6.0,2.0,1.0,5.0,3.0,0.0,3.0,0.0,1.0,20376.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3783.0,23.0,1.0,14.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,21150.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,772.0,56.0,1.0,15.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,17942.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1857.0,40.0,3.0,8.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,20715.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500.0,32.0,1.0,15.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,2.0,21322.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1196.0,41.0,3.0,29.0,3.0,3.0,3.0,4.0,1.0,3.0,0.0,2.0,22082.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000.0,54.0,1.0,13.0,3.0,4.0,3.0,4.0,0.0,5.0,1.0,1.0,21128.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3345.0,49.0,1.0,9.0,4.0,2.0,4.0,7.0,0.0,2.0,0.0,3.0,21237.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3934.0,25.0,1.0,18.0,4.0,2.0,3.0,2.0,0.0,5.0,0.0,2.0,22689.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,915.0,21.0,1.0,16.0,2.0,4.0,3.0,2.0,0.0,4.0,1.0,0.0,17625.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1056.0,28.0,3.0,6.0,3.0,3.0,3.0,4.0,0.0,3.0,1.0,0.0,17909.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1934.0,37.0,1.0,6.0,2.0,3.0,3.0,5.0,0.0,5.0,1.0,0.0,22491.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,168.0,38.0,3.0,6.0,2.0,4.0,3.0,5.0,0.0,2.0,1.0,1.0,23686.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,791.0,35.0,3.0,10.0,2.0,3.0,5.0,1.0,1.0,4.0,1.0,1.0,24582.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,416.0,38.0,1.0,8.0,2.0,3.0,3.0,2.0,1.0,5.0,1.0,1.0,16702.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,487.0,20.0,1.0,6.0,2.0,4.0,4.0,2.0,0.0,4.0,1.0,0.0,17836.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3839.0,32.0,3.0,33.0,4.0,4.0,3.0,3.0,1.0,3.0,0.0,2.0,24295.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2312.0,28.0,1.0,18.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,17515.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4448.0,54.0,1.0,14.0,3.0,2.0,3.0,5.0,0.0,1.0,0.0,2.0,33492.0
